action,curr_lane,free_E,free_NE,free_NW,free_SE,free_SW,free_W,orig_label_lc,latent_collision,iaction,probability,elapsed_time,group_id
change_to_left,True,False,True,True,True,True,False,True,True,cruise,0.2217597318919181,3.990330934524536,214
change_to_left,True,False,True,True,True,True,False,True,True,keep,0.000999,4.071577072143555,214
change_to_left,True,False,True,True,True,True,False,True,True,swerve_left,0.001004703046781545,4.036317348480225,214
change_to_left,True,False,True,True,True,True,False,True,True,swerve_right,0.0011323641295041124,4.048935413360596,214
change_to_right,True,False,True,True,True,True,False,True,True,change_to_left,0.8762045636864846,4.031072378158569,215
change_to_right,True,False,True,True,True,True,False,True,True,change_to_right,1.0,2.984367609024048,215
change_to_right,True,False,True,True,True,True,False,True,True,cruise,0.22176030044554207,4.004967927932739,215
change_to_right,True,False,True,True,True,True,False,True,True,keep,0.000999,4.0914270877838135,215
change_to_right,True,False,True,True,True,True,False,True,True,swerve_left,0.001004703046781545,4.0428314208984375,215
change_to_right,True,False,True,True,True,True,False,True,True,swerve_right,0.0011323641295041124,4.082297086715698,215
change_to_right,True,False,True,True,True,True,True,True,True,change_to_left,0.8911471240257701,4.002517223358154,216
change_to_right,True,False,True,True,True,True,True,True,True,change_to_right,1.0,2.9979569911956787,216
change_to_right,True,False,True,True,True,True,True,True,True,cruise,0.22162074038019558,3.990342140197754,216
change_to_right,True,False,True,True,True,True,True,True,True,keep,0.000999,4.055716037750244,216
change_to_right,True,False,True,True,True,True,True,True,True,swerve_left,0.001004705023514887,4.045295476913452,216
change_to_right,True,False,True,True,True,True,True,True,True,swerve_right,0.0011323641295041124,4.020765066146851,216
change_to_left,True,True,False,False,False,False,False,True,True,change_to_left,1.0,2.985460042953491,217
change_to_left,True,True,False,False,False,False,False,True,True,change_to_right,0.8794914785701436,3.993525266647339,217
change_to_left,True,True,False,False,False,False,False,True,True,cruise,0.21878143801698122,3.988795280456543,217
change_to_left,True,True,False,False,False,False,False,True,True,keep,0.000999,4.054600954055786,217
change_to_left,True,True,False,False,False,False,False,True,True,swerve_left,0.001004703046781545,4.0092854499816895,217
change_to_left,True,True,False,False,False,False,False,True,True,swerve_right,0.0011323641295041124,4.03434944152832,217
cruise,True,True,False,False,False,False,False,True,True,change_to_left,0.8762121944189472,3.9815163612365723,218
cruise,True,True,False,False,False,False,False,True,True,change_to_right,0.87948809662653,4.009878396987915,218
cruise,True,True,False,False,False,False,False,True,True,cruise,1.0,3.031769275665283,218
cruise,True,True,False,False,False,False,False,True,True,keep,0.000999,4.071240663528442,218
cruise,True,True,False,False,False,False,False,True,True,swerve_left,0.001004703046781545,4.05202841758728,218
cruise,True,True,False,False,False,False,False,True,True,swerve_right,0.0011323641295041124,4.044473648071289,218
change_to_right,True,True,False,False,False,False,False,True,True,change_to_left,0.8762118354414548,3.990609645843506,219
change_to_right,True,True,False,False,False,False,False,True,True,change_to_right,1.0,3.024714469909668,219
change_to_right,True,True,False,False,False,False,False,True,True,cruise,0.21878101859945479,4.019345045089722,219
change_to_right,True,True,False,False,False,False,False,True,True,keep,0.000999,4.057112693786621,219
change_to_right,True,True,False,False,False,False,False,True,True,swerve_left,0.001004703046781545,4.072549819946289,219
change_to_right,True,True,False,False,False,False,False,True,True,swerve_right,0.0011326605084351412,4.033933162689209,219
change_to_left,True,True,False,False,False,False,True,True,True,change_to_left,1.0,2.9926741123199463,220
change_to_left,True,True,False,False,False,False,True,True,True,change_to_right,0.879488110969961,4.0095133781433105,220
change_to_left,True,True,False,False,False,False,True,True,True,cruise,0.21878201909244505,4.031156539916992,220
change_to_left,True,True,False,False,False,False,True,True,True,keep,0.000999,4.0732855796813965,220
change_to_left,True,True,False,False,False,False,True,True,True,swerve_left,0.001004703046781545,4.020281076431274,220
change_to_left,True,True,False,False,False,False,True,True,True,swerve_right,0.0011323641295041124,4.038898944854736,220
cruise,True,True,False,False,False,False,True,True,True,change_to_left,0.8762103292165768,3.961463451385498,221
cruise,True,True,False,False,False,False,True,True,True,change_to_right,0.8794850959663079,3.994720220565796,221
cruise,True,True,False,False,False,False,True,True,True,cruise,1.0,2.9604811668395996,221
cruise,True,True,False,False,False,False,True,True,True,keep,0.000999,4.113433361053467,221
cruise,True,True,False,False,False,False,True,True,True,swerve_left,0.001004703046781545,4.017556190490723,221
cruise,True,True,False,False,False,False,True,True,True,swerve_right,0.0011323641295041124,4.0154128074646,221
change_to_right,True,True,False,False,False,False,True,True,True,change_to_left,0.8762103266637078,4.061749219894409,222
change_to_right,True,True,False,False,False,False,True,True,True,change_to_right,1.0,3.0501232147216797,222
change_to_right,True,True,False,False,False,False,True,True,True,cruise,0.21878072729352838,4.041614055633545,222
change_to_right,True,True,False,False,False,False,True,True,True,keep,0.0009989999999999999,4.182347297668457,222
change_to_right,True,True,False,False,False,False,True,True,True,swerve_left,0.0010048759024043651,4.094558477401733,222
change_to_right,True,True,False,False,False,False,True,True,True,swerve_right,0.0011323641295041124,4.091046333312988,222
change_to_left,True,True,False,False,False,True,False,True,True,change_to_left,1.0,2.990156650543213,223
change_to_left,True,True,False,False,False,True,False,True,True,change_to_right,0.8794652785639284,3.9977915287017822,223
change_to_left,True,True,False,False,False,True,False,True,True,cruise,0.21866881702745533,3.9780988693237305,223
change_to_left,True,True,False,False,False,True,False,True,True,keep,0.000999,4.031982660293579,223
change_to_left,True,True,False,False,False,True,False,True,True,swerve_left,0.001004703046781545,3.996396064758301,223
change_to_left,True,True,False,False,False,True,False,True,True,swerve_right,0.0011317116725764109,4.004058361053467,223
cruise,True,True,False,False,False,True,False,True,True,change_to_left,0.8762125799215711,3.9760313034057617,224
cruise,True,True,False,False,False,True,False,True,True,change_to_right,0.8794675544249502,4.0219199657440186,224
cruise,True,True,False,False,False,True,False,True,True,cruise,1.0,3.044194221496582,224
cruise,True,True,False,False,False,True,False,True,True,keep,0.000999,4.0409324169158936,224
cruise,True,True,False,False,False,True,False,True,True,swerve_left,0.001004703046781545,4.054293155670166,224
cruise,True,True,False,False,False,True,False,True,True,swerve_right,0.0011317116725764109,4.008581161499023,224
change_to_right,True,True,False,False,False,True,False,True,True,change_to_left,0.8762125714418008,4.0174055099487305,225
change_to_right,True,True,False,False,False,True,False,True,True,change_to_right,1.0,3.0503432750701904,225
change_to_right,True,True,False,False,False,True,False,True,True,cruise,0.21866910666338027,3.9652578830718994,225
change_to_right,True,True,False,False,False,True,False,True,True,keep,0.000999,4.062998294830322,225
change_to_right,True,True,False,False,False,True,False,True,True,swerve_left,0.001004703046781545,4.010329484939575,225
change_to_right,True,True,False,False,False,True,False,True,True,swerve_right,0.0011317116725764109,4.037827014923096,225
change_to_left,True,True,False,False,False,True,True,True,True,change_to_left,1.0,3.0034165382385254,226
change_to_left,True,True,False,False,False,True,True,True,True,change_to_right,0.8794841408174108,3.981471061706543,226
change_to_left,True,True,False,False,False,True,True,True,True,cruise,0.21873529553847837,3.9636154174804688,226
change_to_left,True,True,False,False,False,True,True,True,True,keep,0.000999,4.0182788372039795,226
change_to_left,True,True,False,False,False,True,True,True,True,swerve_left,0.0010348039346513552,4.0243895053863525,226
change_to_left,True,True,False,False,False,True,True,True,True,swerve_right,0.001131135752984161,4.031564950942993,226
cruise,True,True,False,False,False,True,True,True,True,change_to_left,0.8760993365839318,4.027535438537598,227
cruise,True,True,False,False,False,True,True,True,True,change_to_right,0.8794875225683229,4.0155041217803955,227
cruise,True,True,False,False,False,True,True,True,True,cruise,1.0,2.9789905548095703,227
cruise,True,True,False,False,False,True,True,True,True,keep,0.000999,4.12033748626709,227
cruise,True,True,False,False,False,True,True,True,True,swerve_left,0.0010351497149218279,4.021225214004517,227
cruise,True,True,False,False,False,True,True,True,True,swerve_right,0.001130838156637324,4.0089921951293945,227
change_to_right,True,True,False,False,False,True,True,True,True,change_to_left,0.8760970252493745,4.018193244934082,228
change_to_right,True,True,False,False,False,True,True,True,True,change_to_right,1.0,2.9716084003448486,228
change_to_right,True,True,False,False,False,True,True,True,True,cruise,0.21873529308086173,3.968752145767212,228
change_to_right,True,True,False,False,False,True,True,True,True,keep,0.000999,4.09018087387085,228
change_to_right,True,True,False,False,False,True,True,True,True,swerve_left,0.0010348039346513552,4.03149676322937,228
change_to_right,True,True,False,False,False,True,True,True,True,swerve_right,0.001130838156637324,4.021335601806641,228
change_to_left,True,True,False,False,True,False,False,True,True,change_to_left,1.0,2.965548515319824,229
change_to_left,True,True,False,False,True,False,False,True,True,change_to_right,0.8794888216800107,3.975459575653076,229
change_to_left,True,True,False,False,True,False,False,True,True,cruise,0.21830036894426436,3.9912099838256836,229
change_to_left,True,True,False,False,True,False,False,True,True,keep,0.000999,4.082520008087158,229
change_to_left,True,True,False,False,True,False,False,True,True,swerve_left,0.0010045426071715038,4.0057783126831055,229
change_to_left,True,True,False,False,True,False,False,True,True,swerve_right,0.0011415415436921423,4.007583856582642,229
cruise,True,True,False,False,True,False,False,True,True,change_to_left,0.8762054433237529,3.9514636993408203,230
cruise,True,True,False,False,True,False,False,True,True,change_to_right,0.8794858173822753,3.9670534133911133,230
cruise,True,True,False,False,True,False,False,True,True,cruise,1.0,2.9374396800994873,230
cruise,True,True,False,False,True,False,False,True,True,keep,0.000999,4.024343729019165,230
cruise,True,True,False,False,True,False,False,True,True,swerve_left,0.0010045426071715038,4.017938852310181,230
cruise,True,True,False,False,True,False,False,True,True,swerve_right,0.0011418391577677168,4.026794910430908,230
change_to_right,True,True,False,False,True,False,False,True,True,change_to_left,0.8762027832312674,4.002255439758301,231
change_to_right,True,True,False,False,True,False,False,True,True,change_to_right,1.0,2.953019380569458,231
